Nickname,Title,Play Hours,Profile Link,Comment,Date,Language
Elpoliono,1,253.8,https://steamcommunity.com/id/Elpoliono/,"This game was everything I wanted it to be. It was fun, challenging, and rewarding. After grinding for quite some time, I feel like I can finally give this game a fair review. You should buy this game. However, the most recent changes the studio implemented are not good for the direction or the longevity of the game. These new updates completely destroy a cohesive gaming experience by artificially making the game harder if you aren’t within 10 feet of your battle brothers. With so many dynamic ways to play this game, you cripple viable play styles and tactics by restricting how far away you can get from your teammates. The other changes that were implemented regarding ammo economy and parry windows are negligible in comparison. With the proximity armor recovery, your Snipers, Vanguards, and Assaults cannot be utilized effectively as their primary purpose is to single out and separate to focus on specific targets in the battlefield. This would be the only thing I hope is changed soon or I foresee a strong decrease in player engagement. A bolter buff would be rad too, but I digress.",2024/10/18,en
✡Подлый Еврей✡,1,38.4,https://steamcommunity.com/profiles/76561198318898890/,FOR THE EMPEROR,2024/10/21,en
cool.workingguy,1,11.7,https://steamcommunity.com/profiles/76561198123686068/,"A fantastic Warhammer game! The visuals are stunning, and the Warhammer aesthetics - especially in the fine details - are spot on. I'm not a fan of PvP here, but the story elements are excellent and really draw you in.",2024/11/11,en
Deal_Pickle,1,23,https://steamcommunity.com/profiles/76561198121189481/,"I have difficulty knowing where to place this game ... The story is good and the graphics super, but the game is nothing other than a release in an ultra linear world ... I would haveliked having the choice between factions, see the primarques, conquer worlds and annihilate others ... I would have liked having a game that is more than just a straight line campaign and a pvp mode as I haveView 100,000 others ..

Make me a sailor space worthy of a Baldur's Gate 3 please!

No attachment to the characters, or to the planets that left me with marbles ...

I probably ask too much, or was it our technology, or the time that limits developers, but the Warhammer universe is gigantic!And I find that all its potential is only explored 1%...

So yes, I recommend this game, but it is far from being a masterpiece and it is with a bitter taste of disappointment compared to the expectations I had that I uninstall the game.",2024/11/6,fr
Milkdragon,1,73.3,https://steamcommunity.com/profiles/76561198334885466/,"Too fun, the family, almost becoming heresy, the emperor is on it",2024/10/19,en
Gape Newell,0,39.2,https://steamcommunity.com/id/Daethzonez/,"Thanks for balancing your PVE mode like It's PVP, I really enjoy having less fun!",2024/10/18,en
祭逝去的风,0,146.4,https://steamcommunity.com/profiles/76561198828761044/,"Thanks to the players in the mouth of various media, it has been doing negative optimization under the fact that this update has even come directly to the big.",2024/10/18,zh-cn
下班被游戏打,0,115.6,https://steamcommunity.com/profiles/76561198314371044/,"Low energy update, cerebral palsy balance
I just ca n’t see that people are too comfortable. If you want to extend the player game time, you will speed up the update.
Weaken players, improve the difficulty at the same time. Do you test it first and then go online?",2024/10/23,zh-cn
Aura,1,9,https://steamcommunity.com/profiles/76561198206047623/,"""We are the Ultramarines, the sons of Guilliman. Whilst we draw breath, we stand. Whilst we stand, we fight. Whilst we fight, we prevail. Nothing shall stay our wrath.""",2024/10/31,en
JuiceBox Deluxe,0,19.7,https://steamcommunity.com/id/jimberjam/,"Too little content for how much money. Too few levels, to little weapon variation, too much grinding to update weapons. I'm bored after less than 20 hours, and they appear to have done the opposite of what the player feedback has been. Would not recommend at anything close to the current price. Hopefully they'll listen to the people actually playing the game with rebalanced and expanding the content with the promised DLC. Until then, probably best to wait for a 75% off sale, or skip it altogether.",2024/10/21,en
Equinox,0,1.6,https://steamcommunity.com/profiles/76561199106190269/,"Never, what is the production team of Gouba, do you not play at all?There are almost no ways to perform the way to return the shield. The high damage is a crispy fighter. The weapon is a stool. The three magazines of the bullet pistol cannot be killed.Low damage, the most difficult to stretch is a common attack of a long -range monster that can interrupt the action of Star Warrior, really stupid!IntersectionThe shot of the gun was uncomfortable, and the melee was not chopped. The mentally handicapped production team hurried to die!Intersection",2024/10/19,zh-cn
Pardofelis.,0,92.6,https://steamcommunity.com/profiles/76561199620568115/,"This is never what I want. I never thought of playing a bad review. We once wiped out the horrible Terren Zerg, but you betrayed us and betrayed all our combat brothers. You stole the power of the combat brothersAnd strengthening the Termisan, Star Warrior 2 has only one chance to rise. If you do not seize it, let the angry players complete!Let the tide of bad reviews start!From the Steam store's comment area to the edge of EPIC, let the comment area boil!Let the praise rate fall!Even if every drop of blood from the fighting brothers, we have to see that Star Warrior is strong again!If we can't save it from your failure ... then let the praise rate burn!",2024/10/18,zh-cn
Λ • Ainsel McBronko,1,21.9,https://steamcommunity.com/id/ainselmcbronko/,"Space Marine 2 is a thrilling continuation of the iconic Warhammer 40K universe. The game delivers an intense, action-packed experience that immerses players in epic battles as they fight to defend humanity. Its stunning visuals, fluid combat mechanics, and faithful representation of the Warhammer lore make it a standout. Fans of the franchise and newcomers alike will enjoy its high-octane gameplay and rich world-building.
Pros:
Stunning graphics and detailed environments
Fluid and satisfying combat system",2024/10/22,en
Internet ᕦ(ò_óˇ)ᕤ Hero,1,169.3,https://steamcommunity.com/id/MeuwMeuwich/,"A good game with the plot campaign, which does not have time to get bored.

Pros:

Excellent graphics and design, people working on the environment, weapons and armor are great fellows, Ehe

Good animations of weapons of near and long -range combat, characters and bosses (especially in the campaign).

The story campaign was OK, but the general tonality of what was happening was not felt seriously or gloomy.

The coop is good, everything except the bad balance pleases me.Especially pleased with the recently added 7 mission.

PVP did not touch, but its presence as additional content is also pleasing.

Cons:

Deadly balance of complexity - we will simply make mobs 400% fatter.
The overwhelming part of the long -range weapons shoots with peas, regardless of the level of rarity.A person who decided that boltgars should apply scanty damage, have a huge scatter and still throw limited ammunition on top - are you normal?The damage of near-fighting weapons on elite enemies also raises questions, although 10 strokes (not a mini-boss) are not as annoyed by the enemy as 30 shots to the head to a state of finishing, which very much harms the sensation of shooting.

The terrible mixing of sound - the sounds themselves are not bad, but due to mixing in them there is no impact and ""juiciness"".

Slothing soundtrack, which is inferior even to the first part.This is especially true for music during the battle, when some kind of baking or hammer blows, fixed 10 times.The title theme is just a generic without charisma, who is not terrible, but is also forgotten immediately after pressing the “start the game”.Embent on the battle barge ""OK"", but no more.

7.5 out of 10. A strong middle peasant.The developers developed some aspects of the original (added parries) and generally did a good job",2024/10/18,ru
Serenity,0,90.9,https://steamcommunity.com/profiles/76561198012444637/,"This is a lesson on how to implode your game.

1. Take a game people are actually enjoying and go to town on it with a nerf bat...
2. Instead of buffing and balancing weapons and items you nerf multiple.
3. (Original issue still ongoing) Don't let people play the class they want (I.E. two of the same type of class cannot be in the same mission) and yet you don't program the matchmaking system to account for this.

Don't get me wrong I enjoy the game but for god sakes please don't go down the same hole so many other developers have. Due to this I can't honestly recommend this game at this time. Will definitely change the review if things change.",2024/10/19,en
St. Jimmy,1,84.6,https://steamcommunity.com/profiles/76561198977688576/,"Fun, love to play.(Long live the second empire)",2024/10/19,en
Helmet,0,152.8,https://steamcommunity.com/profiles/76561198175037906/,"Who is not good at learning arrows?Moreover, the arrow next door saw that his game was about to die.

It is very humorous to break the melee weapon in high difficulty. You can only rely on the output of the bullet. You also cut back the fencing. What kind of cerebral palsy planning, you want players to enhance melee damage without playing.Wait for the bugs to cut me up?A power sword and three swords can't die. Is this power sword blessed by his mother?

There is also the difficulty of forcing N5. If you do n’t get far away, you ca n’t return to the armor. What kind of cerebral palsy is set? How do you tell me how to play a team of sniper and Jianwei?Is it a sniper and a small dagger to cut the insects with Jianwei?Or Jian Wei stands next to the sniper and holds a small pistol.

Silly plan to pull out and give it to the black bean sprouts.",2024/10/18,zh-cn
MrNeroD,1,27.3,https://steamcommunity.com/id/mrnerod/,For the emperor!,2024/11/3,en
sirwowin,0,71.3,https://steamcommunity.com/profiles/76561198085601796/,"some bug wasted my time, can't play any missions.",2024/11/3,en
D.souza,1,27.6,https://steamcommunity.com/id/Dsouza707/,"Simply amazing, no bullshit, no cry, no clowning of ""power of friendship"" ... It's all about doing duty, doing what has to be done straight and straight.Rules are a guide and not an order, break them if necessary",2024/11/2,pt
<c=ffff3000>H.U.N.K™</c>,1,90.3,https://steamcommunity.com/id/HUNKtm_fr/,"Standard rallying cries:
𝕻𝔬𝔲𝔯 𝔩'𝕰𝔪𝔭𝔢𝔯𝔢𝔲𝔯!",2024/10/24,en
Kyd337,0,82.4,https://steamcommunity.com/id/kyd337/,"No, do you not send the ultimate version of the original sound and digital album?IntersectionIntersection",2024/10/19,en
sinkw123,1,8.6,https://steamcommunity.com/profiles/76561199091688939/,"Main is not bad 8 hours takes
Worldview?I think I didn't know what a friend who had a complex friend didn't explain what it was.
Gameability?Good feeling?It was fun all the time to play

Multi is not easy to touch modern times.
I was choosing a specific job in the mission, and I didn't know the difference.

What is fun?Honestly
The fun of modern times is the taste of the story, and I change the weapon in the in -game and listen to it.
It doesn't seem to come from the same mission
If you discount it, you will be able to live?Main Quest 8 hours and this price is honestly expensive
I don't like it?Do you want to do the main?If you want to get a discount",2024/10/29,ko
xSweaT,1,0.9,https://steamcommunity.com/id/xsweat/,"Product Refunded

Is this game expensive for you?Thanks to Erdogan
⣿⣿⣿⣿⠄⠄⠄⠄⠄⣀⣀⣰⣬⣤⣴⣶⣿⣿⣿⣆⠘⣿⣿⢸⣿⣿⣿⣿
⣿⣿⣿⣿⠄⠄⠄⠄⢸⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⠄⢿⣿⢸⣿⣿⣿⣿
⣿⣿⣿⣿⠄⠄⠄⠄⢸⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⡇⠺⣿⢸⣿⣿⣿⣿
⣿⣿⣿⣿⠄⠄⠄⢠⢸⡝⣿⠭⠉⢻⣿⠉⢐⢚⣯⣻⣷⢿⣿⢸⣿⣿⣿⣿
⣿⣿⣿⡿⠄⠄⠄⢰⡸⢷⣤⣌⣧⣾⣿⣷⣬⣾⣿⣿⣿⣶⣿⢸⣿⣿⣿⣿
⣿⣿⣿⡟⠄⠄⠄⠄⠅⢽⣿⡟⣱⠻⡿⠟⣮⡻⣿⣿⣿⣿⣿⢸⣿⣿⣿⣿
⣿⣿⣿⡇⠄⠄⠄⠄⠄⠐⢿⠰⠋⠷⠄⠼⣛⡛⣹⡿⢿⣿⣿⠸⠿⠿⣿⣿
⣿⣿⣿⡇⠄⠂⠄⢀⠄⠄⢀⠉⣾⣍⣉⣩⣿⣷⢏⣽⠄⠈⠙⠿⢿⣿⣿⣿
⣿⣿⣿⠇⠄⠄⠈⠄⠄⠄⢸⣦⠈⠛⠛⠛⡻⢵⣾⡟⠄⠄⠄⠄⠄⠄⠉⠛
⠟⠋⠄⠄⠄⠄⠄⠄⠄⠄⣿⣿⣷⣌⡀⢈⣽⣿⣿⡇⠄⠄⠄⠄⠄⠄⠄⠄
⠄⠄⠄⠄⠄⠄⠄⠄⠄⠄⣻⣿⣿⡋⠉⠈⠙⡻⣿⠃⠄⠄⠄⠄⠄⠄⠄⠄",2024/10/23,tr
cello523,0,208.4,https://steamcommunity.com/profiles/76561198048106189/,"Love this game, but the latest patch has significantly lessened the enjoyment for me.

Specifically, the latest mechanic that requires your character to be in close proximity to your teammates in order to both regenerate armor (after ~25s of taking no damage) or regain armor through combat (parries/gun strikes/executions), absolutely needs to be adjusted or removed entirely.

This mechanic is currently broken (or at least I hope it is not intended to be this way) when you are the last survivor in your squad. The game does not allow you to regenerate armor, PERIOD. Good luck trying to survive an enemy wave on Lethal difficulty for 300s as you wait for team to re-spawn. It should be turned off when you are the sole survivor.

I swear the distance required to be considered within range of your squad is shorter than the distance I can throw a Melta Bomb. It also seems like the 25s armor regeneration timer resets if you happen to step out of that range. This can cause you to be without armor for what seems like minutes at a time, even if there is no enemies around. You can only pray your brothers don't just run off while your back is turned to them because you're Eight Trigrams Sixty-Four Palming a massive Tyranid wave trying to survive.

Sniper gameplay is significantly impacted by this change. It's hard to gain line-of-sight of ranged enemies or maintain safe positioning away from enemies when you're required to be within spitting distance of your team.",2024/10/22,en
NovoTsar,0,23.9,https://steamcommunity.com/profiles/76561198084867346/,Absolutely love the game but CAN WE PLEASE NOT NERF THE FUN OUT OF IT?!? Helldiver's wandered in the wilderness for a year then finally gave up the nerf war against the players. Also it is a crime that there seem to be NO PLANS TO ADD CHAOS MARINE CUSTIMIZATION?!? you play as them at least 50% of the time in PvP and it sucks not to have any unlockable customization beyond paint. I would rather play just Imperial vs Imperial and look at my great custom marine - revert the nerfs and chaos customization needs to be added then il change my review,2024/10/22,en
megs1120,1,17.7,https://steamcommunity.com/id/megs1120/,"UPDATE: I got it working, it took uninstalling, reinstalling, verifying installation, reinstalling Windows, reinstalling drivers, and taking half the RAM out of my system.

It was worth it!

This game is everything I had hoped it'd be, fun, epic, engrossing, beautiful, just fantastic all around. As far as I can tell, the issue had to do with my RAM, it tended to crash when new assets were loaded and I assume it tried to allocate things into bad blocks. Totally understandable, my bad review should have been for my RAM, not the game.

If your computer can handle it, I 100% recommend this game.

ORIGINAL: The game crashes constantly, after the latest patch I can't even get to the main menu.

What I've played of the game is fun, but at this point it is literally unplayable.",2024/10/21,en
HelkonRaven,1,123.9,https://steamcommunity.com/profiles/76561198010843171/,"Product received for free

With the latest patch they finally adressed some major issues and reverted some extremely stupid ""balancing"" choices, which made the game extremely unfun. Still missing content in Operations mode, but it is already so much fun.",2024/10/18,en
yung scoob,1,61.7,https://steamcommunity.com/id/yungscoob420/,bye bye tether system,2024/10/18,en
Abyssa1_Hun7er,0,125.6,https://steamcommunity.com/profiles/76561199182008445/,"The production team is reversed, I am your father",2024/10/18,en
JESRUBIO,1,14.3,https://steamcommunity.com/id/JESRUBIO/,"I opened the game looking for a Gears of War 2.0 and not only found it, but now I must die for Emperor and kill the heretics.10/10.",2024/11/11,es
The FreyMan® XC / 99th,1,159.4,https://steamcommunity.com/id/thefreyman/,"Space Marine 2 is a worthy successor to the original...and having played it for many hours and competed in the pvp side of Space Marine, I can tell you this with pride and joy.

While having some fundamental changes to the mechanics, the core is still there - and the additions / changes don't remove anything; in fact it contributes to the power fantasy. With practice and dedication - and some nice Relic weapons, you can wade through Lethal like it's your first time doing Substantial.

The graphics are awesome, attention to lore is fantastic, and the overall feel of the game gives you a level of immersion I haven't had in ages. Some mentioned this is a reminder of what we've lost, but look at what's been found.

And consecrated by the gaming community!

Relic's done a pretty decent job so far handling the community, and their responsiveness and willingness to engage is a great predictor for the future of this game.

I have high hopes that I'll be fisting the enemies of the Imperium for years to come.

With respect and Honour!

~The FreyMan",2024/11/2,en
震旦历史博物馆馆长,0,64.2,https://steamcommunity.com/profiles/76561198180280734/,"In this way, the next update cuts the grenades and hot melt, the reason is that the player depends too much on the grenade, and other weapons have no room for appearance.One sword sniper and a shot directly died 3 rollover.Then go to the community to have a staff and players to talk to each other.Facing the bad reviews, a 60 -day update plan is made.",2024/10/18,zh-cn
最后的战士,0,278.1,https://steamcommunity.com/profiles/76561198797914365/,"This is never what I want
I have never thought of playing bad reviews!
We have expelled Chaos and Terlen Worm together!
But you betrayed me
Back to all our fighting brothers!
You stole our power and strengthen our enemies!
There is only an opportunity for Star Warriors to revive
If you don't catch it
Then let me complete
Let the bad reviews open!
From Staem's comment area to the edge of EPIC
Let the comment area boil
Let the praise rate fall
Even if the last drop of blood of our fighting brothers
I also want to see Star Warriors being strong!
If you can't save it from our bad review, Saber ...
Then let the bad review burn!",2024/10/18,zh-cn
Sir John,0,42.1,https://steamcommunity.com/id/SirJohn237/,"I guess they werent watching what happened with Helldivers 2, because they did the exact same thing as what nearly killed HD2.
What is the purpose of nerfing good and fun player equipment and severely increasing enemy spawns and lethality, in a power fantasy PVE game.

I used to play on Difficulty 4 no problem, but after the latest update im struggling to finish a difficulty 3 mission with full yellow gear.

I really hope they walk back these changes and dont keep digging deeper, because as it stands, i wont be touching this game again.",2024/10/23,en
Mr_KayZ,0,8.7,https://steamcommunity.com/id/Mr_KayZ/,"Saber, this is a fun game. Its a co-op shooter, where we are space marines and we are fit to lead our wildest fantasies for however we want. We are super humans that can tear through enemies and make them fear us.

I don't have time for 4000 hours to drop into this game as I got university and a job to upkeep. I play games to relax. This is not what I want outta SM2. Sure add another difficulty bar, make higher levels higher and more difficult, that is fine. This doesn't mean you should make the other lower levels harder just because you felt like it. This is not the way to make a good game, this makes people hate it.

Industry-wide people hate the everloving crap outta nerfs, especially in co-op PVE shooters. Helldivers 2 is an excellent example. They had extreme nerfs which caused people top recoil and despise it, only to return when Arrowhead released the mother of all buffs to win back player loyalty. And it worked, maybe not a whole lot, but its a step in the right direction and what you need to do as well.

Nerfs are never the answer, making a game increasingly punishing for casuals isn't either. This is your Helldivers moment, Saber, don't ♥♥♥♥ this up. Buff the space marines and you will win back the gamers. Otherwise, what await you are more bad reviews as this one. Don't go down this path, it never ends well.",2024/10/20,en
N67,0,42.1,https://steamcommunity.com/profiles/76561198328054402/,"Before the saber changed the messy dark cuts back, I would not praise it.",2024/10/24,zh-cn
Cordic,0,84.1,https://steamcommunity.com/profiles/76561198194856986/,"Balancing is a big issue. Weapons are way to weak to be used in a Power Fantasy world. Recent updates show the Saber Devs did not hear the community and are taking the same path the Devs did with Helldivers2 and this will kill the community just like it did with Hellsdivers2. Nerfing weapons and grenades, parry, was not needed and the game is even less fun now. Still no way to regen health which is critical because Armour does not protect the character that much at all, so health regen is sorely missed from the first Space Marine game. Some (most) weapons like All Bolter weapons are specificly way to weak, in lore these are the main weapons for a Space Marine and they are not properly represented here at all ( add Plasma is not proper either ).

Still can not freely choose the class we want to play because the Devs limited the class to one of each per match ( So stupid to put limits on what class people can choose to play and to force them to change is unexceptable ). This is a huge problem for me as it just seems wrong to do this.

We have to go through 4 loadings screens before actually entering the game. All games need to just stop this, seriously. Then leaving a match there are several loading screen that also can not be skipped. So when you try to get into a match and you have to back out because someone else is playing the class you want to play as, you have a ton of loading screens to go through and then back through, just to try and get into a match. Hopefully you dont get disconnected from the frequent Server Disconnect errors this game has, which have been there since day 1 and Early Access.

I dont know why the Saber Devs want to follow in the footsteps of the Helldivers2 Devs but hey it is there game to kill. Oh well.",2024/10/18,en
JecoX,1,9.3,https://steamcommunity.com/id/xjecox/,"Well, frantic game, well -achieved graphics, very good combat and many hordes that we like, although it is seen that he was designed first thinking about consoles due to lack of graphic options to punish your GPU and squeeze what he has and what does nothas.For a hyper fan of the franchise because he will tell you that it is The Best of the Best but does not reach that, for a haater it will give him negative because it is simply what a haater is or is a player who buys by impulse without knowingTo what is going or not its type of game and will grab the few failures that the game has to speak badly and give it negative, as always happens.The game is good peeero with very short campaign 6-7 hours in normal, so I recommend playing higher difficulties if they do not want to finish it before they thought they had 1/3 of the game and it turns out that it is the end of the campaign,Another thing that I did not like is the excessive use of elevators, I do not know if it is to load the stages or the engine does not endure so much, on the other hand, the enemies are very repeated so that you end up passing them very easily therefore that they are repeatedsince you learn the mechanics.It has other game modes that increase the gameplay such as operations, it seems successful and playing in cooperative is excellent, you feel like a space sailor playing with your friends.In recommended summary but you already know your strengths and weak points to put in balance if you want to invest money in your different versions or wait for a little price to go down.",2024/11/7,es
Adjan☣,1,76.9,https://steamcommunity.com/id/inhuman_overdose/,"Most fun I had with friends in a long time. The game is amazing and I highly recommend it. 10/10

FOR THE EMPEROR!",2024/10/28,en
So what??,0,84.6,https://steamcommunity.com/profiles/76561198327695937/,"The game is very fun.But playing here, there are many times playing and then cut off the connectionToday I have come out 3 times.",2024/10/23,th
Joot,0,92.4,https://steamcommunity.com/id/JootKR/,"From PVE standpoint, the game is overall fun... except a few thing just ruin the entire game.
A single ranged unit should not be able to spam the entire field with no cooldown with a slowing, damaging, blind debuffing aoe's without any limit. Who thought this was a good idea when they spawn in multiple almost all the time? Range units are still and always will be a unbalanced mess in this game since they will always have free damage against you at any given time since you can't block or counter them except for 2 specific classes, and the infinite green sacks of poop is just crossing the line.
Zoanthropes Zoanthropes Zoanthropes. You dont have krak grenades? You dont have a sniper? You just spent 15 minutes without a single ammo cache or drops and now you have to melee these things that literally makes it impossible to do anything except dodge constantly since two of them stagger unparryable AOE attacks... except oh wait, they are flying 100% of the time and you can't melee them. I guess I will just quit mission cause the game just threw not one but two unfair enemies that alternate invincibility just because. Just pure design fail. Did I mention they also buff all enemies around them on top of everything I just mentioned? At least Neurothrope is fair and actually has sensible mechanic to kill them with melee. Players should be able to actually overcome all enemies without relying on pure RNG to even have a fair chance to progress at all. Especially when majority of the classes is heavily focused on melee.",2024/10/18,en
JunkyardJosh,0,22.4,https://steamcommunity.com/profiles/76561197985873138/,"Loved this game at launch. I'm not a hardcore player, just casual, but this latest patch is just a huge step in the wrong direction. Total Helldivers 2 move. Honestly this game was tough as is, I enjoyed playing this game solo and now it's that much harder and nerfing the dodge rolling feels awful. I'm just trying to play this game to have fun not to struggle through everything. Add the tougher difficulty first, then try some other things. Don't take the fun out of the game. Make it tougher with increased difficulty not with nerfing things.",2024/10/22,en
FusedPond333067,1,74.4,https://steamcommunity.com/id/FusedPond333067/,Patch 4.1 is a definite improvement over the previous one and is a good step in the right direction. I think they should still vastly improve melee as a whole and buffs the bolters more but i'm glad they listened to feedback.,2024/10/19,en
Nihoggr,1,168,https://steamcommunity.com/profiles/76561197991079583/,"Fans waited 13 years for this but incredibly, the game makes you feel like the wait was worth it.
Space Marine 2 is few in flaws and has plentiful amounts of awesome sections and details. The gameplay in Campaign and Operations feels very smooth and highly responsive. Control inputs won't force you to lock into an animation while fighting, so you can be swinging a melee combo one moment and in the middle of that press key to parry an enemy, and the animation will snap smoothly to parrying from what you were doing earlier.
Visually game is very impressive as well! I only spotted one pop-in in 18 hours and one model missing in Battle Barge (which was fixed by forcing a reload of environments). Some of the architecture in Battle Barge and Hive City is up to par when compared to what we got in Space Marine 1 and it was also stunning sometimes to walk around and admire the scenery developers had come up with.
Voice acting is perfect! It took me a few moments to get used to Titus' voice but it wasn't long when I was able to identify Chairon and Gadriel also while fighting Tyranids.
From acting I should move on to writing: as a lore nerd I found this game to be a great representation of canon lore, I felt a sense of brotherhood with Chairon and Gadriel, some dialogue made me genuinely laugh out loud and the final boss had couple of line deliveries that really worked for me (""pearls of wisdom"" bit etc.).
All in all, one of the best sequels I've played and definitely lived up to fan expectations.",2024/10/23,en
ruslanmatushkin,1,18.4,https://steamcommunity.com/profiles/76561198091791890/,"An excellent shooter, without fools!The continuation is just magnificent.
Grafonium, locations, guns, enemies, music.Music is already breaking through to goosebumps.Obviously, the inconsistency was confused as much as possible to prevent the negative success of the first part :-) And they did it!So there are chances for continuation, and not in 10 years :-)
The plot here is presented in the format of the story about one special operation.So it does not try to convey some deep thoughts.A purely story about a small war for three planets.For Laura Vahi, this is a small war :-) And everything around the head of the character 1 part is spinning and continues its story.
But since we came here not to tell fairy tales, but to kill xenos and heretics, the game supplies us, first of all.For the glory of the emperor!
They added a mode of operations, which tells that they did the non -signatures in the campaign behind the scenes.You can play in a cooperative, but you can yourself.Well, the multiplayer is available if anyone needs him.
The disadvantages are of course.She flies out periodically.I also began to constantly fall off in one operation, so I have not passed yet, I am waiting for patches.In the campaign, I did not really like the idea with a hub between missions, becauseThis hub is just a set of corridors.Of course, there are some activity there, if you guess to reach them :-), but they are not so significant that I do not really see the meaning in it.If the game went seamlessly from the mission, to the mission simply through the Katsets, I would not even understand the difference.
In general, all this universe on pathos, like her ENT, I liked it very much.This game is the best for me in this universe as a fan of the shooters.I will nominate the game wherever possible, in the New Year's vote, if it is.I put only pluses and wait for the 3rd part, for the glory of the emperor and his treasury :-)",2024/10/31,ru
镹,0,73.4,https://steamcommunity.com/profiles/76561198375513850/,"This is never what I want. I never thought of playing a bad review. We once wiped out the horrible Terren Zerg, but you betrayed us and betrayed all our combat brothers. You stole the power of the combat brothersAnd strengthening the Termisan, Star Warrior 2 has only one chance to rise. If you do not seize it, let the angry players complete!Let the tide of bad reviews start!From the Steam store's comment area to the edge of EPIC, let the comment area boil!Let the praise rate fall!Even if every drop of blood from the fighting brothers, we have to see that Star Warrior is strong again!If we can't save it from your failure ... then let the praise rate burn!
Let The Galaxy Burn!",2024/10/19,zh-cn
Mr.Trikorder,1,101.9,https://steamcommunity.com/id/mrtrikorder/,"This game captures the vibes of 40k universe with incredible love for detail. The campaign was badass, but sadly rather short (~6 hours). Co-op is fun from easiest difficulty to stomp enemy swarms and a learning curve to master the highest difficulty levels.

▼Old Review▼
The new ""balance"" adjustements were probably concieved during some cocaine fueled all-nighter gathering the worst possible ways to artifically incease difficulty in the most obnoxious ways.
EDIT: Saber realized their mistakes and fixed the issues!",2024/10/22,en
priess,1,90.3,https://steamcommunity.com/id/svejdaErased/,"Objective: Condemn a heretic patch to Exterminatus.
Mission Status: Successful

New Objective: Write a serious review for one of the Emperor's greatest gifts to humanity.
Mission Status: Pending

""Without the Dark, there can be no Light,
We have purpose""
- Tome of Truths Foretold


Memes aside: I nominated Space Marine II for 8 out of 11 Steam Award categories because yes, this game deserves every single one of them. Best Game I Suck At? That Neurothrope over yonder thinks so. Sit Back and Relax? Watch me paint my little digital action figure for hours. Game of the Year, a chainsword cut above the rest.",2024/10/18,en
John CounterStrike,0,60.3,https://steamcommunity.com/profiles/76561198317102740/,Nice update Lardass,2024/10/18,en
Chukky,0,24.6,https://steamcommunity.com/profiles/76561197995885104/,"Awesome game.

After the last patch not playable for people with ultrawide-monitors (like me with 32:9) due to the missing FOV option.
I am getting motion sickness due to high zoom, the cutscenes are ridiculus with everyones face cut off above the forehead and you cannot see anything in fights!
PLEASE FIX THIS! I WANT TO PLAY AGAIN!",2024/10/18,en
kayran,1,29.8,https://steamcommunity.com/id/kaayran/,"A well-designed company mode with co-op features, meh.. PvP and a challenging PvE mode where you can practice your skills with friends. Better than WWZ :)",2024/10/31,en
Mr Bepis,1,97.8,https://steamcommunity.com/id/bearisgofast/,"FIX THE DAMN DIFFICULTY I WANT TO HAVE FUN AGAIN


**EDIT**

Ty for the reply, it makes me happy to see devs are listening to feedback. The changes in 4.1 are good!",2024/10/20,en
Blackøut,0,161.3,https://steamcommunity.com/profiles/76561198008578069/,"Since the patch of 17.10.2024, in ruthless difficulty, number of mobs/ wave/ extremized alert multiplied by 2, time better you will tell me, more xenos to put in piece !!!Yes but no, with the nerve of armor, you become itinerant doors, the switchers of projectiles implodes you in the blink of an eye (even by dodging and playing with the decor).The ""avant-garde"" and ""Assault"" classes have become unplayable.The errors were punitive, now playing is punitive, there is neither fun nor a release.I pass on the reshuffle of ""guard"" type cac weapons, as long as we have the right timing no major change.For the last two levels of difficulty, the composition of the team as well as the armament is no longer a choice.The Devs have just shown how to screw up a game in the air in 1 update (the simple fact of having the armor) to make it a soul like.The Helldivers 2 stampede 2 did not serve as the other studios you have to believe ... the emperor no longer keeps you.",2024/10/18,fr
Anton Chigurh,1,85.7,https://steamcommunity.com/id/Aiimcore/,whatever man,2024/10/20,en
wvrebel6,1,214.3,https://steamcommunity.com/profiles/76561198023984682/,"EDIT: With the timely response to fix the recent patch, I can say I look forward to more endless hours of gaming and future content. Great response to your community!

Down-vote until all of the most recent patch is pulled and re-evaluated. As an older gamer I was thoroughly enjoying the game until this patch was introduced. The tethering idea is atrocious in it's current form and frankly I can't see how to even make acceptable.",2024/10/20,en
